event_id,date,time,region,lat,lon,vessel_name,mmsi,imo,ship_type,event_type,risk_score,triggered_rules,nearest_infrastructure,distance_km,sources,confidence,notes
NBGM-20260715-0428,2026-07-16,07:36:02+00:00,Barents Sea North,70.230013,22.267802,BERGSFJORD,257898600,,unknown,sensitive_area_repeat_presence,8,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.8 km from cable EMODnet cable pcablesnve.341""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 6.7 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet cable pcablesnve.341,0.8,barentswatch,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0395,2026-07-16,07:38:16+00:00,Barents Sea North,70.636332,23.661603,STRIL LUNA,257597000,,cargo,cable_proximity,5,"[{""rule_id"": ""infra_proximity_10km"", ""points"": 1, ""evidence"": ""5.7 km from cable EMODnet cable pcablesnve.169""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet cable pcablesnve.169,5.7,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0396,2026-07-16,07:38:16+00:00,Barents Sea North,70.636332,23.661603,STRIL LUNA,257597000,,cargo,ais_gap,5,"[{""rule_id"": ""infra_proximity_10km"", ""points"": 1, ""evidence"": ""5.7 km from cable EMODnet cable pcablesnve.169""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet cable pcablesnve.169,5.7,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0397,2026-07-16,07:38:16+00:00,Barents Sea North,70.636332,23.661603,STRIL LUNA,257597000,,cargo,sensitive_area_repeat_presence,5,"[{""rule_id"": ""infra_proximity_10km"", ""points"": 1, ""evidence"": ""5.7 km from cable EMODnet cable pcablesnve.169""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet cable pcablesnve.169,5.7,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0398,2026-07-16,07:37:15+00:00,Other High North,66.027178,8.085523,NORNE,257069000,,unknown,pipeline_proximity,5,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.4 km from pipeline Norne Gasstransport""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}]",Norne Gasstransport,0.4,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0399,2026-07-16,07:37:15+00:00,Other High North,66.027178,8.085523,NORNE,257069000,,unknown,loitering,5,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.4 km from pipeline Norne Gasstransport""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}]",Norne Gasstransport,0.4,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0400,2026-07-16,07:37:15+00:00,Other High North,66.027178,8.085523,NORNE,257069000,,unknown,ais_gap,5,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.4 km from pipeline Norne Gasstransport""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}]",Norne Gasstransport,0.4,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0429,2026-07-16,07:34:50+00:00,Other High North,64.285027,10.306703,SORDAL MARGRET,258351500,,cargo,cable_proximity,9,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.4 km from cable EMODnet cable pcablesnve.395""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.1 hours""}]",EMODnet cable pcablesnve.395,0.4,barentswatch,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0430,2026-07-16,07:34:50+00:00,Other High North,64.285027,10.306703,SORDAL MARGRET,258351500,,cargo,loitering,9,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.4 km from cable EMODnet cable pcablesnve.395""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.1 hours""}]",EMODnet cable pcablesnve.395,0.4,barentswatch,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0401,2026-07-16,07:34:50+00:00,Other High North,64.285027,10.306703,SORDAL MARGRET,258351500,,cargo,ais_gap,9,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.4 km from cable EMODnet cable pcablesnve.395""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.1 hours""}]",EMODnet cable pcablesnve.395,0.4,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0431,2026-07-16,07:38:23+00:00,Other High North,69.680745,18.997303,KVAENANGSTIND,257974800,,cargo,cable_proximity,9,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.9 km from cable EMODnet cable pcablesnve.28""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}]",EMODnet cable pcablesnve.28,0.9,barentswatch,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0432,2026-07-16,07:38:23+00:00,Other High North,69.680745,18.997303,KVAENANGSTIND,257974800,,cargo,loitering,9,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.9 km from cable EMODnet cable pcablesnve.28""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}]",EMODnet cable pcablesnve.28,0.9,barentswatch,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0402,2026-07-16,07:38:23+00:00,Other High North,69.680745,18.997303,KVAENANGSTIND,257974800,,cargo,ais_gap,9,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.9 km from cable EMODnet cable pcablesnve.28""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}]",EMODnet cable pcablesnve.28,0.9,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0433,2026-07-16,07:36:11+00:00,Other High North,64.846613,11.265437,HYBRID 11,257748510,,cargo,cable_proximity,8,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""3.7 km from cable EMODnet cable pcablesnve.7""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}]",EMODnet cable pcablesnve.7,3.7,barentswatch,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0434,2026-07-16,07:36:11+00:00,Other High North,64.846613,11.265437,HYBRID 11,257748510,,cargo,loitering,8,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""3.7 km from cable EMODnet cable pcablesnve.7""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}]",EMODnet cable pcablesnve.7,3.7,barentswatch,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0403,2026-07-16,07:36:11+00:00,Other High North,64.846613,11.265437,HYBRID 11,257748510,,cargo,ais_gap,8,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""3.7 km from cable EMODnet cable pcablesnve.7""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}]",EMODnet cable pcablesnve.7,3.7,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0435,2026-07-16,07:38:22+00:00,Other High North,68.347082,15.428092,TRITON,257974900,,cargo,cable_proximity,7,"[{""rule_id"": ""infra_proximity_10km"", ""points"": 1, ""evidence"": ""7.9 km from cable EMODnet cable pcablesnve.497""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}]",EMODnet cable pcablesnve.497,7.9,barentswatch,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0436,2026-07-16,07:38:22+00:00,Other High North,68.347082,15.428092,TRITON,257974900,,cargo,loitering,7,"[{""rule_id"": ""infra_proximity_10km"", ""points"": 1, ""evidence"": ""7.9 km from cable EMODnet cable pcablesnve.497""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}]",EMODnet cable pcablesnve.497,7.9,barentswatch,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0404,2026-07-16,07:38:22+00:00,Other High North,68.347082,15.428092,TRITON,257974900,,cargo,ais_gap,7,"[{""rule_id"": ""infra_proximity_10km"", ""points"": 1, ""evidence"": ""7.9 km from cable EMODnet cable pcablesnve.497""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}]",EMODnet cable pcablesnve.497,7.9,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0405,2026-07-16,07:37:04+00:00,Other High North,68.56751,14.91508,MAXIMUS,257069840,,service,cable_proximity,6,"[{""rule_id"": ""infra_proximity_10km"", ""points"": 1, ""evidence"": ""8.1 km from cable EMODnet cable pcablesnve.118""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}]",EMODnet cable pcablesnve.118,8.1,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0406,2026-07-16,07:37:04+00:00,Other High North,68.56751,14.91508,MAXIMUS,257069840,,service,loitering,6,"[{""rule_id"": ""infra_proximity_10km"", ""points"": 1, ""evidence"": ""8.1 km from cable EMODnet cable pcablesnve.118""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}]",EMODnet cable pcablesnve.118,8.1,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0407,2026-07-16,07:37:04+00:00,Other High North,68.56751,14.91508,MAXIMUS,257069840,,service,ais_gap,6,"[{""rule_id"": ""infra_proximity_10km"", ""points"": 1, ""evidence"": ""8.1 km from cable EMODnet cable pcablesnve.118""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}]",EMODnet cable pcablesnve.118,8.1,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0437,2026-07-16,07:37:09+00:00,Barents Sea North,70.64356,23.63664,MJOE 2,258201500,,tug,cable_proximity,8,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""4.8 km from cable EMODnet cable pcablesnve.169""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet cable pcablesnve.169,4.8,barentswatch,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0438,2026-07-16,07:37:09+00:00,Barents Sea North,70.64356,23.63664,MJOE 2,258201500,,tug,loitering,8,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""4.8 km from cable EMODnet cable pcablesnve.169""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet cable pcablesnve.169,4.8,barentswatch,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0408,2026-07-16,07:37:09+00:00,Barents Sea North,70.64356,23.63664,MJOE 2,258201500,,tug,ais_gap,8,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""4.8 km from cable EMODnet cable pcablesnve.169""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet cable pcablesnve.169,4.8,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0439,2026-07-16,07:37:09+00:00,Barents Sea North,70.64356,23.63664,MJOE 2,258201500,,tug,sensitive_area_repeat_presence,8,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""4.8 km from cable EMODnet cable pcablesnve.169""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet cable pcablesnve.169,4.8,barentswatch,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0440,2026-07-16,07:36:29+00:00,Other High North,64.859278,11.229953,C_PROVIDER,259031730,,cargo,cable_proximity,8,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""3.2 km from cable EMODnet cable pcablesnve.7""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.2 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}]",EMODnet cable pcablesnve.7,3.2,barentswatch,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0441,2026-07-16,07:36:29+00:00,Other High North,64.859278,11.229953,C_PROVIDER,259031730,,cargo,loitering,8,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""3.2 km from cable EMODnet cable pcablesnve.7""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.2 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}]",EMODnet cable pcablesnve.7,3.2,barentswatch,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0409,2026-07-16,07:36:29+00:00,Other High North,64.859278,11.229953,C_PROVIDER,259031730,,cargo,ais_gap,8,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""3.2 km from cable EMODnet cable pcablesnve.7""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.2 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}]",EMODnet cable pcablesnve.7,3.2,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0410,2026-07-16,07:38:15+00:00,Other High North,68.241783,14.585968,ALEA OF LOFOTEN,257070800,,unknown,cable_proximity,5,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.4 km from cable EMODnet cable pcablesnve.494""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}]",EMODnet cable pcablesnve.494,0.4,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0411,2026-07-16,07:38:15+00:00,Other High North,68.241783,14.585968,ALEA OF LOFOTEN,257070800,,unknown,loitering,5,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.4 km from cable EMODnet cable pcablesnve.494""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}]",EMODnet cable pcablesnve.494,0.4,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0412,2026-07-16,07:38:15+00:00,Other High North,68.241783,14.585968,ALEA OF LOFOTEN,257070800,,unknown,ais_gap,5,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.4 km from cable EMODnet cable pcablesnve.494""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}]",EMODnet cable pcablesnve.494,0.4,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0442,2026-07-16,07:38:18+00:00,Other High North,64.946333,11.369395,GEDENIUS,257674600,,cargo,cable_proximity,7,"[{""rule_id"": ""infra_proximity_10km"", ""points"": 1, ""evidence"": ""6.9 km from cable EMODnet cable pcablesnve.5""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}]",EMODnet cable pcablesnve.5,6.9,barentswatch,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0443,2026-07-16,07:38:18+00:00,Other High North,64.946333,11.369395,GEDENIUS,257674600,,cargo,loitering,7,"[{""rule_id"": ""infra_proximity_10km"", ""points"": 1, ""evidence"": ""6.9 km from cable EMODnet cable pcablesnve.5""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}]",EMODnet cable pcablesnve.5,6.9,barentswatch,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0413,2026-07-16,07:38:18+00:00,Other High North,64.946333,11.369395,GEDENIUS,257674600,,cargo,ais_gap,7,"[{""rule_id"": ""infra_proximity_10km"", ""points"": 1, ""evidence"": ""6.9 km from cable EMODnet cable pcablesnve.5""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}]",EMODnet cable pcablesnve.5,6.9,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0444,2026-07-16,07:36:56+00:00,Other High North,64.177635,10.212583,FINNOY,259032520,,cargo,cable_proximity,10,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""2.2 km from cable EMODnet cable pcablesnve.305""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 10.7 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}]",EMODnet cable pcablesnve.305,2.2,barentswatch,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0445,2026-07-16,07:36:56+00:00,Other High North,64.177635,10.212583,FINNOY,259032520,,cargo,loitering,10,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""2.2 km from cable EMODnet cable pcablesnve.305""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 10.7 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}]",EMODnet cable pcablesnve.305,2.2,barentswatch,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0414,2026-07-16,07:36:56+00:00,Other High North,64.177635,10.212583,FINNOY,259032520,,cargo,ais_gap,10,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""2.2 km from cable EMODnet cable pcablesnve.305""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 10.7 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}]",EMODnet cable pcablesnve.305,2.2,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0446,2026-07-16,07:37:23+00:00,Other High North,64.858745,11.282713,LANGSKJAER,259032530,,cargo,cable_proximity,10,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""2.1 km from cable EMODnet cable pcablesnve.7""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.1 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}]",EMODnet cable pcablesnve.7,2.1,barentswatch,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0447,2026-07-16,07:37:23+00:00,Other High North,64.858745,11.282713,LANGSKJAER,259032530,,cargo,loitering,10,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""2.1 km from cable EMODnet cable pcablesnve.7""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.1 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}]",EMODnet cable pcablesnve.7,2.1,barentswatch,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0415,2026-07-16,07:37:23+00:00,Other High North,64.858745,11.282713,LANGSKJAER,259032530,,cargo,ais_gap,10,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""2.1 km from cable EMODnet cable pcablesnve.7""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.1 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}]",EMODnet cable pcablesnve.7,2.1,barentswatch,low,Automated research lead for human review; not a confirmed incident.
